"Date","Hour","Sensor_Location","Count"
"01/12/2021",6,"QV.Market.Elizabeth.St..West.",114
"01/12/2021",6,"QV.Market.Peel.St",18
"01/12/2021",6,"The.Arts.Centre",251
"01/12/2021",6,"St.Kilda.Rd.Alexandra.Gardens",50
"01/12/2021",6,"Lonsdale.St..South.",34
"01/12/2021",6,"Lygon.St..West.",17
"01/12/2021",6,"City.Square",NA
"01/12/2021",6,"Flinders.St.Spring.St..West.",NA
"01/12/2021",6,"Flinders.St.Spark.La",NA
"01/12/2021",6,"Southbank",546
"01/12/2021",6,"Queen.St..West.",65
"01/12/2021",6,"Lygon.St..East.",8
"01/12/2021",6,"Flinders.St.Swanston.St..West.",NA
"01/12/2021",6,"Alfred.Place",25
"01/12/2021",6,"Lonsdale.St.Spring.St..West.",64
"01/12/2021",6,"Grattan.St.Swanston.St..West.",54
"01/12/2021",6,"Monash.Rd.Swanston.St..West.",18
"01/12/2021",6,"Tin.Alley.Swanston.St..West.",18
"01/12/2021",6,"Little.Collins.St.Swanston.St..East.",NA
"01/12/2021",6,"Flinders.La.Swanston.St..West.",379
"01/12/2021",6,"Pelham.St..South.",13
"01/12/2021",6,"Melbourne.Central.Elizabeth.St..East.",157
"01/12/2021",6,"QVM.Queen.St..East.",31
"01/12/2021",6,"QVM.Therry.St..South.",77
"01/12/2021",6,"Faraday.St.Lygon.St..West.",16
"01/12/2021",6,"QVM.Franklin.St..North.",82
"01/12/2021",6,"Elizabeth.St.Lonsdale.St..South.",52
"01/12/2021",6,"Lincoln.Swanston..W.",18
"01/12/2021",6,"Elizabeth.St.La.Trobe.St..East.",NA
"01/12/2021",6,"Lonsdale.St...Elizabeth.St..North.",37
"01/12/2021",6,"Bourke.St.Bridge",130
"01/12/2021",6,"Bourke.St...Spencer.St..North.",194
"01/12/2021",6,"RMIT.Bld.80...445.Swanston.Street",75
"01/12/2021",6,"Flinders.La.Swanston.St..West..Temporary",NA
"01/12/2021",6,"RMIT.Building.14",59
"01/12/2021",6,"X380.Elizabeth.St",324
"01/12/2021",6,"La.Trobe.St..North.",60
"01/12/2021",6,"X231.Bourke.St",NA
"01/12/2021",6,"Royal.Pde...Grattan.St",75
"01/12/2021",6,"Swanston.St...City.Square",63
"01/12/2021",6,"State.Library...New",51
"01/12/2021",6,"Flinders.Ln...Degraves.St..South.",101
"01/12/2021",6,"Flinders.Ln...Degraves.St..North.",70
"01/12/2021",6,"Flinders.Ln...Degraves.St..Crossing.",24
"01/12/2021",6,"Errol.Street..East.",17
"01/12/2021",6,"Westwood.Place",6
"01/12/2021",6,"Flinders.St...ACMI",79
"01/12/2021",6,"Bourke.St...Spencer.St..South.",35
"01/12/2021",6,"Spring.St...Flinders.St..West.",104
"01/12/2021",6,"Macaulay.Rd...Bellair.St",27
"01/12/2021",6,"Harbour.Esplanade...Pedestrian.Path",82
"01/12/2021",6,"Harbour.Esplanade...Bike.Path",33
"01/12/2021",6,"Flinders.St..South.",148
"01/12/2021",6,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"01/12/2021",6,"Macaulay.Rd..North.",NA
"01/12/2021",6,"Queensberry.St...Errol.St..South.",NA
"01/12/2021",7,"Bourke.Street.Mall..North.",185
"01/12/2021",7,"Bourke.Street.Mall..South.",144
"01/12/2021",7,"Melbourne.Central",208
"01/12/2021",7,"Town.Hall..West.",362
"01/12/2021",7,"Princes.Bridge",448
"01/12/2021",7,"Flinders.Street.Station.Underpass",639
"01/12/2021",7,"Birrarung.Marr",265
"01/12/2021",7,"Webb.Bridge",203
"01/12/2021",7,"Southern.Cross.Station",419
"01/12/2021",7,"Victoria.Point",17
"01/12/2021",7,"Waterfront.City",64
"01/12/2021",7,"New.Quay",210
"01/12/2021",7,"Flagstaff.Station",NA
"01/12/2021",7,"Sandridge.Bridge",285
"01/12/2021",7,"State.Library",NA
"01/12/2021",7,"Collins.St..North.",169
"01/12/2021",7,"Collins.Place..South.",393
"01/12/2021",7,"Collins.Place..North.",239
"01/12/2021",7,"Chinatown.Swanston.St..North.",48
"01/12/2021",7,"Chinatown.Lt.Bourke.St..South.",27
"01/12/2021",7,"Bourke.St.Russell.St..West.",93
"01/12/2021",7,"Flinders.St.Elizabeth.St..East.",NA
"01/12/2021",7,"Spencer.St.Collins.St..South.",207
"01/12/2021",7,"Spencer.St.Collins.St..North.",676
"01/12/2021",7,"Melbourne.Convention.Exhibition.Centre",640
"01/12/2021",7,"QV.Market.Elizabeth.St..West.",138
"01/12/2021",7,"QV.Market.Peel.St",58
"01/12/2021",7,"The.Arts.Centre",493
"01/12/2021",7,"St.Kilda.Rd.Alexandra.Gardens",107
"01/12/2021",7,"Lonsdale.St..South.",75
"01/12/2021",7,"Lygon.St..West.",66
"01/12/2021",7,"City.Square",NA
"01/12/2021",7,"Flinders.St.Spring.St..West.",NA
"01/12/2021",7,"Flinders.St.Spark.La",NA
"01/12/2021",7,"Southbank",841
"01/12/2021",7,"Queen.St..West.",110
"01/12/2021",7,"Lygon.St..East.",24
"01/12/2021",7,"Flinders.St.Swanston.St..West.",NA
"01/12/2021",7,"Alfred.Place",84
"01/12/2021",7,"Lonsdale.St.Spring.St..West.",120
"01/12/2021",7,"Grattan.St.Swanston.St..West.",54
"01/12/2021",7,"Monash.Rd.Swanston.St..West.",26
"01/12/2021",7,"Tin.Alley.Swanston.St..West.",36
"01/12/2021",7,"Little.Collins.St.Swanston.St..East.",NA
"01/12/2021",7,"Flinders.La.Swanston.St..West.",772
"01/12/2021",7,"Pelham.St..South.",28
"01/12/2021",7,"Melbourne.Central.Elizabeth.St..East.",253
"01/12/2021",7,"QVM.Queen.St..East.",77
"01/12/2021",7,"QVM.Therry.St..South.",66
"01/12/2021",7,"Faraday.St.Lygon.St..West.",71
"01/12/2021",7,"QVM.Franklin.St..North.",51
"01/12/2021",7,"Elizabeth.St.Lonsdale.St..South.",67
"01/12/2021",7,"Lincoln.Swanston..W.",30
"01/12/2021",7,"Elizabeth.St.La.Trobe.St..East.",NA
"01/12/2021",7,"Lonsdale.St...Elizabeth.St..North.",94
"01/12/2021",7,"Bourke.St.Bridge",381
"01/12/2021",7,"Bourke.St...Spencer.St..North.",444
"01/12/2021",7,"RMIT.Bld.80...445.Swanston.Street",150
"01/12/2021",7,"Flinders.La.Swanston.St..West..Temporary",NA
"01/12/2021",7,"RMIT.Building.14",152
"01/12/2021",7,"X380.Elizabeth.St",366
"01/12/2021",7,"La.Trobe.St..North.",51
"01/12/2021",7,"X231.Bourke.St",NA
"01/12/2021",7,"Royal.Pde...Grattan.St",149
"01/12/2021",7,"Swanston.St...City.Square",134
"01/12/2021",7,"State.Library...New",179
"01/12/2021",7,"Flinders.Ln...Degraves.St..South.",195
"01/12/2021",7,"Flinders.Ln...Degraves.St..North.",127
"01/12/2021",7,"Flinders.Ln...Degraves.St..Crossing.",96
"01/12/2021",7,"Errol.Street..East.",82
"01/12/2021",7,"Westwood.Place",17
"01/12/2021",7,"Flinders.St...ACMI",195
"01/12/2021",7,"Bourke.St...Spencer.St..South.",136
"01/12/2021",7,"Spring.St...Flinders.St..West.",75
"01/12/2021",7,"Macaulay.Rd...Bellair.St",57
"01/12/2021",7,"Harbour.Esplanade...Pedestrian.Path",172
"01/12/2021",7,"Harbour.Esplanade...Bike.Path",70
"01/12/2021",7,"Flinders.St..South.",258
"01/12/2021",7,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"01/12/2021",7,"Macaulay.Rd..North.",NA
"01/12/2021",7,"Queensberry.St...Errol.St..South.",NA
"01/12/2021",8,"Bourke.Street.Mall..North.",487
"01/12/2021",8,"Bourke.Street.Mall..South.",281
"01/12/2021",8,"Melbourne.Central",354
"01/12/2021",8,"Town.Hall..West.",695
"01/12/2021",8,"Princes.Bridge",741
"01/12/2021",8,"Flinders.Street.Station.Underpass",1399
"01/12/2021",8,"Birrarung.Marr",279
"01/12/2021",8,"Webb.Bridge",279
"01/12/2021",8,"Southern.Cross.Station",944
"01/12/2021",8,"Victoria.Point",8
"01/12/2021",8,"Waterfront.City",44
"01/12/2021",8,"New.Quay",250
"01/12/2021",8,"Flagstaff.Station",NA
"01/12/2021",8,"Sandridge.Bridge",442
"01/12/2021",8,"State.Library",NA
"01/12/2021",8,"Collins.St..North.",438
"01/12/2021",8,"Collins.Place..South.",846
"01/12/2021",8,"Collins.Place..North.",697
"01/12/2021",8,"Chinatown.Swanston.St..North.",70
"01/12/2021",8,"Chinatown.Lt.Bourke.St..South.",58
"01/12/2021",8,"Bourke.St.Russell.St..West.",150
"01/12/2021",8,"Flinders.St.Elizabeth.St..East.",NA
"01/12/2021",8,"Spencer.St.Collins.St..South.",446
"01/12/2021",8,"Spencer.St.Collins.St..North.",1343
"01/12/2021",8,"Melbourne.Convention.Exhibition.Centre",690
"01/12/2021",8,"QV.Market.Elizabeth.St..West.",198
"01/12/2021",8,"QV.Market.Peel.St",82
"01/12/2021",8,"The.Arts.Centre",818
"01/12/2021",8,"St.Kilda.Rd.Alexandra.Gardens",128
"01/12/2021",8,"Lonsdale.St..South.",139
"01/12/2021",8,"Lygon.St..West.",114
"01/12/2021",8,"City.Square",NA
"01/12/2021",8,"Flinders.St.Spring.St..West.",NA
"01/12/2021",8,"Flinders.St.Spark.La",NA
"01/12/2021",8,"Southbank",1556
"01/12/2021",8,"Queen.St..West.",288
"01/12/2021",8,"Lygon.St..East.",56
"01/12/2021",8,"Flinders.St.Swanston.St..West.",NA
"01/12/2021",8,"Alfred.Place",142
"01/12/2021",8,"Lonsdale.St.Spring.St..West.",340
"01/12/2021",8,"Grattan.St.Swanston.St..West.",111
"01/12/2021",8,"Monash.Rd.Swanston.St..West.",59
"01/12/2021",8,"Tin.Alley.Swanston.St..West.",71
"01/12/2021",8,"Little.Collins.St.Swanston.St..East.",NA
"01/12/2021",8,"Flinders.La.Swanston.St..West.",1487
"01/12/2021",8,"Pelham.St..South.",63
"01/12/2021",8,"Melbourne.Central.Elizabeth.St..East.",546
"01/12/2021",8,"QVM.Queen.St..East.",126
"01/12/2021",8,"QVM.Therry.St..South.",47
"01/12/2021",8,"Faraday.St.Lygon.St..West.",120
"01/12/2021",8,"QVM.Franklin.St..North.",72
"01/12/2021",8,"Elizabeth.St.Lonsdale.St..South.",222
"01/12/2021",8,"Lincoln.Swanston..W.",91
"01/12/2021",8,"Elizabeth.St.La.Trobe.St..East.",NA
"01/12/2021",8,"Lonsdale.St...Elizabeth.St..North.",208
"01/12/2021",8,"Bourke.St.Bridge",732
"01/12/2021",8,"Bourke.St...Spencer.St..North.",763
"01/12/2021",8,"RMIT.Bld.80...445.Swanston.Street",266
"01/12/2021",8,"Flinders.La.Swanston.St..West..Temporary",NA
"01/12/2021",8,"RMIT.Building.14",261
"01/12/2021",8,"X380.Elizabeth.St",596
"01/12/2021",8,"La.Trobe.St..North.",105
"01/12/2021",8,"X231.Bourke.St",NA
"01/12/2021",8,"Royal.Pde...Grattan.St",305
"01/12/2021",8,"Swanston.St...City.Square",400
"01/12/2021",8,"State.Library...New",351
"01/12/2021",8,"Flinders.Ln...Degraves.St..South.",447
"01/12/2021",8,"Flinders.Ln...Degraves.St..North.",270
"01/12/2021",8,"Flinders.Ln...Degraves.St..Crossing.",143
"01/12/2021",8,"Errol.Street..East.",164
"01/12/2021",8,"Westwood.Place",41
"01/12/2021",8,"Flinders.St...ACMI",389
"01/12/2021",8,"Bourke.St...Spencer.St..South.",337
"01/12/2021",8,"Spring.St...Flinders.St..West.",112
"01/12/2021",8,"Macaulay.Rd...Bellair.St",175
"01/12/2021",8,"Harbour.Esplanade...Pedestrian.Path",273
"01/12/2021",8,"Harbour.Esplanade...Bike.Path",58
"01/12/2021",8,"Flinders.St..South.",541
"01/12/2021",8,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"01/12/2021",8,"Macaulay.Rd..North.",NA
"01/12/2021",8,"Queensberry.St...Errol.St..South.",NA
"01/12/2021",9,"Bourke.Street.Mall..North.",672
"01/12/2021",9,"Bourke.Street.Mall..South.",480
"01/12/2021",9,"Melbourne.Central",382
"01/12/2021",9,"Town.Hall..West.",804
"01/12/2021",9,"Princes.Bridge",517
"01/12/2021",9,"Flinders.Street.Station.Underpass",739
"01/12/2021",9,"Birrarung.Marr",158
"01/12/2021",9,"Webb.Bridge",177
"01/12/2021",9,"Southern.Cross.Station",395
"01/12/2021",9,"Victoria.Point",11
"01/12/2021",9,"Waterfront.City",39
"01/12/2021",9,"New.Quay",131
"01/12/2021",9,"Flagstaff.Station",NA
"01/12/2021",9,"Sandridge.Bridge",233
"01/12/2021",9,"State.Library",NA
"01/12/2021",9,"Collins.St..North.",600
"01/12/2021",9,"Collins.Place..South.",541
"01/12/2021",9,"Collins.Place..North.",407
"01/12/2021",9,"Chinatown.Swanston.St..North.",115
"01/12/2021",9,"Chinatown.Lt.Bourke.St..South.",84
"01/12/2021",9,"Bourke.St.Russell.St..West.",191
"01/12/2021",9,"Flinders.St.Elizabeth.St..East.",NA
"01/12/2021",9,"Spencer.St.Collins.St..South.",276
"01/12/2021",9,"Spencer.St.Collins.St..North.",792
"01/12/2021",9,"Melbourne.Convention.Exhibition.Centre",525
"01/12/2021",9,"QV.Market.Elizabeth.St..West.",270
"01/12/2021",9,"QV.Market.Peel.St",93
"01/12/2021",9,"The.Arts.Centre",461
"01/12/2021",9,"St.Kilda.Rd.Alexandra.Gardens",101
"01/12/2021",9,"Lonsdale.St..South.",144
"01/12/2021",9,"Lygon.St..West.",84
"01/12/2021",9,"City.Square",NA
"01/12/2021",9,"Flinders.St.Spring.St..West.",NA
"01/12/2021",9,"Flinders.St.Spark.La",NA
"01/12/2021",9,"Southbank",988
"01/12/2021",9,"Queen.St..West.",242
"01/12/2021",9,"Lygon.St..East.",92
"01/12/2021",9,"Flinders.St.Swanston.St..West.",NA
"01/12/2021",9,"Alfred.Place",156
"01/12/2021",9,"Lonsdale.St.Spring.St..West.",247
"01/12/2021",9,"Grattan.St.Swanston.St..West.",117
"01/12/2021",9,"Monash.Rd.Swanston.St..West.",114
"01/12/2021",9,"Tin.Alley.Swanston.St..West.",107
"01/12/2021",9,"Little.Collins.St.Swanston.St..East.",NA
"01/12/2021",9,"Flinders.La.Swanston.St..West.",1382
"01/12/2021",9,"Pelham.St..South.",76
"01/12/2021",9,"Melbourne.Central.Elizabeth.St..East.",676
"01/12/2021",9,"QVM.Queen.St..East.",128
"01/12/2021",9,"QVM.Therry.St..South.",83
"01/12/2021",9,"Faraday.St.Lygon.St..West.",159
"01/12/2021",9,"QVM.Franklin.St..North.",61
"01/12/2021",9,"Elizabeth.St.Lonsdale.St..South.",193
"01/12/2021",9,"Lincoln.Swanston..W.",54
"01/12/2021",9,"Elizabeth.St.La.Trobe.St..East.",NA
"01/12/2021",9,"Lonsdale.St...Elizabeth.St..North.",214
"01/12/2021",9,"Bourke.St.Bridge",383
"01/12/2021",9,"Bourke.St...Spencer.St..North.",508
"01/12/2021",9,"RMIT.Bld.80...445.Swanston.Street",262
"01/12/2021",9,"Flinders.La.Swanston.St..West..Temporary",NA
"01/12/2021",9,"RMIT.Building.14",271
"01/12/2021",9,"X380.Elizabeth.St",544
"01/12/2021",9,"La.Trobe.St..North.",117
"01/12/2021",9,"X231.Bourke.St",NA
"01/12/2021",9,"Royal.Pde...Grattan.St",305
"01/12/2021",9,"Swanston.St...City.Square",328
"01/12/2021",9,"State.Library...New",374
"01/12/2021",9,"Flinders.Ln...Degraves.St..South.",401
"01/12/2021",9,"Flinders.Ln...Degraves.St..North.",293
"01/12/2021",9,"Flinders.Ln...Degraves.St..Crossing.",135
"01/12/2021",9,"Errol.Street..East.",168
"01/12/2021",9,"Westwood.Place",119
"01/12/2021",9,"Flinders.St...ACMI",240
"01/12/2021",9,"Bourke.St...Spencer.St..South.",210
"01/12/2021",9,"Spring.St...Flinders.St..West.",60
"01/12/2021",9,"Macaulay.Rd...Bellair.St",119
"01/12/2021",9,"Harbour.Esplanade...Pedestrian.Path",169
"01/12/2021",9,"Harbour.Esplanade...Bike.Path",51
"01/12/2021",9,"Flinders.St..South.",419
"01/12/2021",9,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"01/12/2021",9,"Macaulay.Rd..North.",NA
"01/12/2021",9,"Queensberry.St...Errol.St..South.",NA
"01/12/2021",10,"Bourke.Street.Mall..North.",912
"01/12/2021",10,"Bourke.Street.Mall..South.",655
"01/12/2021",10,"Melbourne.Central",571
"01/12/2021",10,"Town.Hall..West.",1255
"01/12/2021",10,"Princes.Bridge",586
"01/12/2021",10,"Flinders.Street.Station.Underpass",583
"01/12/2021",10,"Birrarung.Marr",121
"01/12/2021",10,"Webb.Bridge",129
"01/12/2021",10,"Southern.Cross.Station",179
"01/12/2021",10,"Victoria.Point",10
"01/12/2021",10,"Waterfront.City",17
"01/12/2021",10,"New.Quay",102
"01/12/2021",10,"Flagstaff.Station",NA
"01/12/2021",10,"Sandridge.Bridge",207
"01/12/2021",10,"State.Library",NA
"01/12/2021",10,"Collins.St..North.",686
"01/12/2021",10,"Collins.Place..South.",421
"01/12/2021",10,"Collins.Place..North.",324
"01/12/2021",10,"Chinatown.Swanston.St..North.",211
"01/12/2021",10,"Chinatown.Lt.Bourke.St..South.",158
"01/12/2021",10,"Bourke.St.Russell.St..West.",248
"01/12/2021",10,"Flinders.St.Elizabeth.St..East.",NA
"01/12/2021",10,"Spencer.St.Collins.St..South.",203
"01/12/2021",10,"Spencer.St.Collins.St..North.",630
"01/12/2021",10,"Melbourne.Convention.Exhibition.Centre",559
"01/12/2021",10,"QV.Market.Elizabeth.St..West.",329
"01/12/2021",10,"QV.Market.Peel.St",105
"01/12/2021",10,"The.Arts.Centre",649
"01/12/2021",10,"St.Kilda.Rd.Alexandra.Gardens",190
"01/12/2021",10,"Lonsdale.St..South.",220
"01/12/2021",10,"Lygon.St..West.",78
"01/12/2021",10,"City.Square",NA
"01/12/2021",10,"Flinders.St.Spring.St..West.",NA
"01/12/2021",10,"Flinders.St.Spark.La",NA
"01/12/2021",10,"Southbank",981
"01/12/2021",10,"Queen.St..West.",200
"01/12/2021",10,"Lygon.St..East.",64
"01/12/2021",10,"Flinders.St.Swanston.St..West.",NA
"01/12/2021",10,"Alfred.Place",79
"01/12/2021",10,"Lonsdale.St.Spring.St..West.",257
"01/12/2021",10,"Grattan.St.Swanston.St..West.",112
"01/12/2021",10,"Monash.Rd.Swanston.St..West.",207
"01/12/2021",10,"Tin.Alley.Swanston.St..West.",71
"01/12/2021",10,"Little.Collins.St.Swanston.St..East.",NA
"01/12/2021",10,"Flinders.La.Swanston.St..West.",1744
"01/12/2021",10,"Pelham.St..South.",43
"01/12/2021",10,"Melbourne.Central.Elizabeth.St..East.",615
"01/12/2021",10,"QVM.Queen.St..East.",126
"01/12/2021",10,"QVM.Therry.St..South.",120
"01/12/2021",10,"Faraday.St.Lygon.St..West.",193
"01/12/2021",10,"QVM.Franklin.St..North.",100
"01/12/2021",10,"Elizabeth.St.Lonsdale.St..South.",196
"01/12/2021",10,"Lincoln.Swanston..W.",109
"01/12/2021",10,"Elizabeth.St.La.Trobe.St..East.",NA
"01/12/2021",10,"Lonsdale.St...Elizabeth.St..North.",215
"01/12/2021",10,"Bourke.St.Bridge",449
"01/12/2021",10,"Bourke.St...Spencer.St..North.",458
"01/12/2021",10,"RMIT.Bld.80...445.Swanston.Street",310
"01/12/2021",10,"Flinders.La.Swanston.St..West..Temporary",NA
"01/12/2021",10,"RMIT.Building.14",277
"01/12/2021",10,"X380.Elizabeth.St",623
"01/12/2021",10,"La.Trobe.St..North.",206
"01/12/2021",10,"X231.Bourke.St",NA
"01/12/2021",10,"Royal.Pde...Grattan.St",152
"01/12/2021",10,"Swanston.St...City.Square",402
"01/12/2021",10,"State.Library...New",585
"01/12/2021",10,"Flinders.Ln...Degraves.St..South.",456
"01/12/2021",10,"Flinders.Ln...Degraves.St..North.",272
"01/12/2021",10,"Flinders.Ln...Degraves.St..Crossing.",124
"01/12/2021",10,"Errol.Street..East.",200
"01/12/2021",10,"Westwood.Place",69
"01/12/2021",10,"Flinders.St...ACMI",346
"01/12/2021",10,"Bourke.St...Spencer.St..South.",143
"01/12/2021",10,"Spring.St...Flinders.St..West.",79
"01/12/2021",10,"Macaulay.Rd...Bellair.St",91
"01/12/2021",10,"Harbour.Esplanade...Pedestrian.Path",68
"01/12/2021",10,"Harbour.Esplanade...Bike.Path",49
"01/12/2021",10,"Flinders.St..South.",476
"01/12/2021",10,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"01/12/2021",10,"Macaulay.Rd..North.",NA
"01/12/2021",10,"Queensberry.St...Errol.St..South.",NA
"01/12/2021",11,"Bourke.Street.Mall..North.",1330
"01/12/2021",11,"Bourke.Street.Mall..South.",948
"01/12/2021",11,"Melbourne.Central",947
"01/12/2021",11,"Town.Hall..West.",1711
"01/12/2021",11,"Princes.Bridge",761
"01/12/2021",11,"Flinders.Street.Station.Underpass",683
"01/12/2021",11,"Birrarung.Marr",107
"01/12/2021",11,"Webb.Bridge",145
"01/12/2021",11,"Southern.Cross.Station",246
"01/12/2021",11,"Victoria.Point",NA
"01/12/2021",11,"Waterfront.City",32
"01/12/2021",11,"New.Quay",129
"01/12/2021",11,"Flagstaff.Station",NA
"01/12/2021",11,"Sandridge.Bridge",261
"01/12/2021",11,"State.Library",NA
"01/12/2021",11,"Collins.St..North.",869
"01/12/2021",11,"Collins.Place..South.",480
"01/12/2021",11,"Collins.Place..North.",250
"01/12/2021",11,"Chinatown.Swanston.St..North.",250
"01/12/2021",11,"Chinatown.Lt.Bourke.St..South.",196
"01/12/2021",11,"Bourke.St.Russell.St..West.",369
"01/12/2021",11,"Flinders.St.Elizabeth.St..East.",NA
"01/12/2021",11,"Spencer.St.Collins.St..South.",243
"01/12/2021",11,"Spencer.St.Collins.St..North.",618
"01/12/2021",11,"Melbourne.Convention.Exhibition.Centre",617
"01/12/2021",11,"QV.Market.Elizabeth.St..West.",313
"01/12/2021",11,"QV.Market.Peel.St",106
"01/12/2021",11,"The.Arts.Centre",636
"01/12/2021",11,"St.Kilda.Rd.Alexandra.Gardens",244
"01/12/2021",11,"Lonsdale.St..South.",304
"01/12/2021",11,"Lygon.St..West.",129
"01/12/2021",11,"City.Square",NA
"01/12/2021",11,"Flinders.St.Spring.St..West.",NA
"01/12/2021",11,"Flinders.St.Spark.La",NA
"01/12/2021",11,"Southbank",1048
"01/12/2021",11,"Queen.St..West.",216
"01/12/2021",11,"Lygon.St..East.",96
"01/12/2021",11,"Flinders.St.Swanston.St..West.",NA
"01/12/2021",11,"Alfred.Place",160
"01/12/2021",11,"Lonsdale.St.Spring.St..West.",238
"01/12/2021",11,"Grattan.St.Swanston.St..West.",118
"01/12/2021",11,"Monash.Rd.Swanston.St..West.",139
"01/12/2021",11,"Tin.Alley.Swanston.St..West.",38
"01/12/2021",11,"Little.Collins.St.Swanston.St..East.",NA
"01/12/2021",11,"Flinders.La.Swanston.St..West.",2145
"01/12/2021",11,"Pelham.St..South.",61
"01/12/2021",11,"Melbourne.Central.Elizabeth.St..East.",854
"01/12/2021",11,"QVM.Queen.St..East.",131
"01/12/2021",11,"QVM.Therry.St..South.",66
"01/12/2021",11,"Faraday.St.Lygon.St..West.",314
"01/12/2021",11,"QVM.Franklin.St..North.",128
"01/12/2021",11,"Elizabeth.St.Lonsdale.St..South.",208
"01/12/2021",11,"Lincoln.Swanston..W.",72
"01/12/2021",11,"Elizabeth.St.La.Trobe.St..East.",NA
"01/12/2021",11,"Lonsdale.St...Elizabeth.St..North.",231
"01/12/2021",11,"Bourke.St.Bridge",304
"01/12/2021",11,"Bourke.St...Spencer.St..North.",444
"01/12/2021",11,"RMIT.Bld.80...445.Swanston.Street",353
"01/12/2021",11,"Flinders.La.Swanston.St..West..Temporary",NA
"01/12/2021",11,"RMIT.Building.14",235
"01/12/2021",11,"X380.Elizabeth.St",674
"01/12/2021",11,"La.Trobe.St..North.",182
"01/12/2021",11,"X231.Bourke.St",NA
"01/12/2021",11,"Royal.Pde...Grattan.St",174
"01/12/2021",11,"Swanston.St...City.Square",455
"01/12/2021",11,"State.Library...New",826
"01/12/2021",11,"Flinders.Ln...Degraves.St..South.",367
"01/12/2021",11,"Flinders.Ln...Degraves.St..North.",294
"01/12/2021",11,"Flinders.Ln...Degraves.St..Crossing.",120
"01/12/2021",11,"Errol.Street..East.",233
"01/12/2021",11,"Westwood.Place",73
"01/12/2021",11,"Flinders.St...ACMI",305
"01/12/2021",11,"Bourke.St...Spencer.St..South.",131
"01/12/2021",11,"Spring.St...Flinders.St..West.",82
"01/12/2021",11,"Macaulay.Rd...Bellair.St",108
"01/12/2021",11,"Harbour.Esplanade...Pedestrian.Path",121
"01/12/2021",11,"Harbour.Esplanade...Bike.Path",61
"01/12/2021",11,"Flinders.St..South.",453
"01/12/2021",11,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"01/12/2021",11,"Macaulay.Rd..North.",NA
"01/12/2021",11,"Queensberry.St...Errol.St..South.",NA
"01/12/2021",12,"Bourke.Street.Mall..North.",1684
"01/12/2021",12,"Bourke.Street.Mall..South.",1020
"01/12/2021",12,"Melbourne.Central",1110
"01/12/2021",12,"Town.Hall..West.",1917
"01/12/2021",12,"Princes.Bridge",803
"01/12/2021",12,"Flinders.Street.Station.Underpass",948
"01/12/2021",12,"Birrarung.Marr",117
"01/12/2021",12,"Webb.Bridge",195
"01/12/2021",12,"Southern.Cross.Station",427
"01/12/2021",12,"Victoria.Point",2
"01/12/2021",12,"Waterfront.City",33
"01/12/2021",12,"New.Quay",156
"01/12/2021",12,"Flagstaff.Station",NA
"01/12/2021",12,"Sandridge.Bridge",220
"01/12/2021",12,"State.Library",NA
"01/12/2021",12,"Collins.St..North.",1203
"01/12/2021",12,"Collins.Place..South.",810
"01/12/2021",12,"Collins.Place..North.",333
"01/12/2021",12,"Chinatown.Swanston.St..North.",490
"01/12/2021",12,"Chinatown.Lt.Bourke.St..South.",333
"01/12/2021",12,"Bourke.St.Russell.St..West.",521
"01/12/2021",12,"Flinders.St.Elizabeth.St..East.",NA
"01/12/2021",12,"Spencer.St.Collins.St..South.",418
"01/12/2021",12,"Spencer.St.Collins.St..North.",842
"01/12/2021",12,"Melbourne.Convention.Exhibition.Centre",803
"01/12/2021",12,"QV.Market.Elizabeth.St..West.",557
"01/12/2021",12,"QV.Market.Peel.St",133
"01/12/2021",12,"The.Arts.Centre",627
"01/12/2021",12,"St.Kilda.Rd.Alexandra.Gardens",278
"01/12/2021",12,"Lonsdale.St..South.",477
